Id,Predicted
100921,492
100922,1257
100923,505
100924,1270
100925,514
100926,1283
100927,522
100928,1299
100929,523
100930,1313
100931,520
100932,1325
100933,510
100934,1338
100935,500
100936,1346
100937,485
100938,1352
100939,470
100940,1355
100941,453
100942,1356
100943,436
100944,1353
100945,421
100946,1238
100947,419
100948,1245
100949,411
100950,1255
100951,408
100952,1266
100953,409
100954,1274
100955,413
100956,1295
100957,409
100958,1306
100959,404
100960,1319
100961,401
100962,1329
100963,402
100964,1338
100965,408
100966,1287
100967,423
100968,1288
100969,434
100970,1289
100971,444
100972,1289
100973,454
100974,1278
100975,463
100976,1285
100977,464
100978,1291
100979,466
100980,1298
100981,463
100982,1305
100983,460
100984,1251
100985,428
100986,1257
100987,424
100988,1265
100989,424
100990,1272
100991,428
100992,1265
100993,431
100994,1258
100995,431
100996,1304
100997,423
100998,1310
100999,419
101000,1319
101001,417
101002,1326
101003,420
101004,1320
101005,424
101006,1312
101007,425
101008,1270
101009,484
101010,1278
101011,480
101012,1286
101013,476
101014,1293
101015,477
101016,1299
101017,475
101018,1308
101019,476
101020,1318
101021,478
101022,1310
101023,489
101024,1302
101025,494
101026,1295
101027,495
101028,1288
101029,496
101030,1279
101031,492
101032,1273
101033,485
101034,1287
101035,482
101036,1293
101037,482
101038,1299
101039,481
101040,1315
101041,480
101042,1301
101043,486
101044,1293
101045,487
101046,1286
101047,487
101048,-29
101049,530
101050,-26
101051,591
101052,-11
101053,645
101054,3
101055,697
101056,26
101057,748
101058,64
101059,793
101060,100
101061,829
101062,148
101063,858
101064,202
101065,859
101066,260
101067,848
101068,302
101069,814
101070,342
101071,774
101072,372
101073,727
101074,396
101075,676
101076,405
101077,618
101078,407
101079,559
101080,398
101081,495
101082,-6
101083,489
101084,22
101085,465
101086,61
101087,453
101088,96
101089,457
101090,139
101091,467
101092,203
101093,458
101094,238
101095,444
101096,279
101097,435
101098,320
101099,437
101100,350
101101,459
101102,173
101103,509
101104,175
101105,545
101106,173
101107,581
101108,181
101109,620
101110,139
101111,650
101112,161
101113,656
101114,188
101115,658
101116,204
101117,649
101118,226
101119,640
101120,45
101121,522
101122,64
101123,509
101124,96
101125,505
101126,120
101127,523
101128,95
101129,533
101130,65
101131,533
101132,236
101133,514
101134,257
101135,493
101136,287
101137,490
101138,313
101139,501
101140,291
101141,512
101142,262
101143,513
101144,106
101145,724
101146,136
101147,709
101148,167
101149,696
101150,188
101151,696
101152,215
101153,691
101154,243
101155,696
101156,276
101157,707
101158,248
101159,739
101160,220
101161,756
101162,193
101163,761
101164,175
101165,760
101166,144
101167,748
101168,122
101169,721
101170,166
101171,712
101172,190
101173,717
101174,214
101175,710
101176,265
101177,711
101178,219
101179,726
101180,188
101181,731
101182,167
101183,730
101184,271
101185,270
101186,275
101187,315
101188,279
101189,354
101190,288
101191,397
101192,303
101193,437
101194,325
101195,470
101196,356
101197,494
101198,391
101199,516
101200,426
101201,523
101202,468
101203,517
101204,500
101205,495
101206,529
101207,466
101208,558
101209,435
101210,574
101211,396
101212,581
101213,353
101214,587
101215,312
101216,587
101217,266
101218,287
101219,244
101220,305
101221,228
101222,334
101223,223
101224,366
101225,226
101226,391
101227,237
101228,445
101229,234
101230,471
101231,220
101232,502
101233,216
101234,531
101235,220
101236,555
101237,238
101238,415
101239,267
101240,414
101241,297
101242,419
101243,324
101244,420
101245,356
101246,388
101247,373
101248,404
101249,379
101250,420
101251,382
101252,438
101253,376
101254,454
101255,371
101256,320
101257,273
101258,338
101259,263
101260,359
101261,262
101262,375
101263,276
101264,357
101265,281
101266,335
101267,281
101268,464
101269,273
101270,481
101271,259
101272,503
101273,258
101274,518
101275,265
101276,505
101277,276
101278,484
101279,276
101280,363
101281,422
101282,384
101283,419
101284,406
101285,409
101286,422
101287,414
101288,439
101289,411
101290,464
101291,411
101292,488
101293,420
101294,468
101295,443
101296,443
101297,457
101298,423
101299,455
101300,407
101301,456
101302,386
101303,446
101304,374
101305,423
101306,405
101307,424
101308,425
101309,426
101310,441
101311,421
101312,481
101313,423
101314,439
101315,433
101316,422
101317,436
101318,407
101319,434
101320,1199
101321,1129
101322,1205
101323,1315
101324,1245
101325,1525
101326,1258
101327,1715
101328,1330
101329,1913
101330,1456
101331,2052
101332,1583
101333,2190
101334,1729
101335,2288
101336,1912
101337,2323
101338,2101
101339,2296
101340,2252
101341,2204
101342,2402
101343,2061
101344,2522
101345,1910
101346,2590
101347,1743
101348,2630
101349,1574
101350,2669
101351,1376
101352,2694
101353,1176
101354,1355
101355,975
101356,1459
101357,895
101358,1578
101359,882
101360,1743
101361,896
101362,1854
101363,966
101364,2090
101365,973
101366,2225
101367,922
101368,2358
101369,910
101370,2474
101371,944
101372,2556
101373,1030
101374,1975
101375,1123
101376,1964
101377,1252
101378,1962
101379,1380
101380,1945
101381,1507
101382,1793
101383,1582
101384,1870
101385,1627
101386,1935
101387,1644
101388,2020
101389,1612
101390,2091
101391,1602
101392,1495
101393,1123
101394,1588
101395,1083
101396,1679
101397,1077
101398,1761
101399,1146
101400,1677
101401,1166
101402,1588
101403,1153
101404,2143
101405,1163
101406,2235
101407,1096
101408,2316
101409,1110
101410,2403
101411,1156
101412,2343
101413,1193
101414,2249
101415,1191
101416,1640
101417,1811
101418,1754
101419,1777
101420,1864
101421,1754
101422,1943
101423,1794
101424,2010
101425,1749
101426,2097
101427,1789
101428,2213
101429,1836
101430,2113
101431,1951
101432,2019
101433,1986
101434,1918
101435,1976
101436,1833
101437,1976
101438,1741
101439,1915
101440,1685
101441,1832
101442,1853
101443,1823
101444,1915
101445,1823
101446,1997
101447,1828
101448,2181
101449,1841
101450,2011
101451,1889
101452,1932
101453,1909
101454,1866
101455,1886
101456,520
101457,556
101458,519
101459,582
101460,520
101461,605
101462,522
101463,629
101464,532
101465,651
101466,542
101467,669
101468,559
101469,689
101470,576
101471,703
101472,599
101473,707
101474,620
101475,704
101476,641
101477,693
101478,659
101479,678
101480,674
101481,662
101482,685
101483,640
101484,691
101485,617
101486,695
101487,594
101488,697
101489,567
101490,536
101491,543
101492,546
101493,533
101494,563
101495,531
101496,579
101497,535
101498,593
101499,543
101500,625
101501,544
101502,640
101503,538
101504,656
101505,538
101506,673
101507,540
101508,683
101509,553
101510,608
101511,562
101512,607
101513,580
101514,605
101515,594
101516,605
101517,611
101518,585
101519,618
101520,594
101521,621
101522,602
101523,625
101524,612
101525,625
101526,621
101527,621
101528,552
101529,558
101530,561
101531,554
101532,574
101533,555
101534,583
101535,565
101536,571
101537,566
101538,562
101539,564
101540,631
101541,569
101542,641
101543,562
101544,652
101545,562
101546,663
101547,568
101548,652
101549,571
101550,642
101551,571
101552,565
101553,647
101554,579
101555,641
101556,592
101557,639
101558,603
101559,643
101560,610
101561,640
101562,623
101563,645
101564,637
101565,651
101566,625
101567,663
101568,611
101569,669
101570,601
101571,667
101572,590
101573,666
101574,578
101575,659
101576,571
101577,646
101578,592
101579,647
101580,601
101581,649
101582,609
101583,649
101584,631
101585,650
101586,610
101587,655
101588,601
101589,656
101590,593
101591,655
101592,595
101593,433
101594,598
101595,495
101596,600
101597,553
101598,610
101599,618
101600,621
101601,671
101602,661
101603,717
101604,698
101605,762
101606,743
101607,794
101608,802
101609,805
101610,855
101611,803
101612,908
101613,772
101614,951
101615,736
101616,989
101617,696
101618,1015
101619,636
101620,1028
101621,584
101622,1042
101623,521
101624,1048
101625,464
101626,642
101627,396
101628,669
101629,373
101630,716
101631,369
101632,753
101633,376
101634,792
101635,397
101636,865
101637,400
101638,905
101639,389
101640,948
101641,387
101642,983
101643,397
101644,1015
101645,422
101646,828
101647,444
101648,821
101649,481
101650,822
101651,521
101652,824
101653,559
101654,771
101655,589
101656,794
101657,597
101658,813
101659,604
101660,841
101661,601
101662,861
101663,594
101664,679
101665,436
101666,711
101667,425
101668,741
101669,428
101670,765
101671,447
101672,734
101673,459
101674,703
101675,452
101676,883
101677,460
101678,910
101679,440
101680,943
101681,441
101682,963
101683,460
101684,941
101685,467
101686,911
101687,468
101688,719
101689,658
101690,757
101691,645
101692,788
101693,638
101694,813
101695,645
101696,833
101697,642
101698,867
101699,651
101700,897
101701,668
101702,863
101703,695
101704,833
101705,706
101706,809
101707,711
101708,782
101709,707
101710,749
101711,689
101712,735
101713,659
101714,791
101715,658
101716,811
101717,666
101718,837
101719,661
101720,886
101721,668
101722,839
101723,677
101724,808
101725,679
101726,782
101727,676
101728,473
101729,344
101730,472
101731,366
101732,474
101733,392
101734,477
101735,415
101736,487
101737,437
101738,496
101739,458
101740,514
101741,474
101742,531
101743,487
101744,554
101745,493
101746,574
101747,492
101748,594
101749,480
101750,614
101751,465
101752,628
101753,448
101754,638
101755,425
101756,646
101757,403
101758,650
101759,378
101760,653
101761,357
101762,489
101763,329
101764,501
101765,319
101766,517
101767,316
101768,534
101769,320
101770,547
101771,327
101772,580
101773,330
101774,595
101775,325
101776,612
101777,323
101778,626
101779,327
101780,635
101781,337
101782,561
101783,346
101784,560
101785,365
101786,560
101787,379
101788,558
101789,393
101790,541
101791,404
101792,548
101793,407
101794,558
101795,409
101796,566
101797,410
101798,575
101799,406
101800,507
101801,346
101802,516
101803,339
101804,528
101805,341
101806,538
101807,350
101808,527
101809,351
101810,515
101811,351
101812,584
101813,354
101814,596
101815,344
101816,608
101817,346
101818,619
101819,353
101820,608
101821,357
101822,597
101823,357
101824,520
101825,429
101826,535
101827,425
101828,548
101829,424
101830,556
101831,428
101832,566
101833,427
101834,580
101835,429
101836,592
101837,436
101838,579
101839,449
101840,565
101841,452
101842,555
101843,453
101844,546
101845,451
101846,532
101847,444
101848,525
101849,430
101850,549
101851,432
101852,556
101853,434
101854,566
101855,434
101856,588
101857,435
101858,564
101859,442
101860,557
101861,443
101862,545
101863,439
101864,160
101865,144
101866,159
101867,157
101868,160
101869,171
101870,162
101871,183
101872,166
101873,198
101874,174
101875,208
101876,184
101877,218
101878,195
101879,228
101880,206
101881,229
101882,219
101883,227
101884,231
101885,222
101886,240
101887,213
101888,249
101889,202
101890,256
101891,189
101892,260
101893,176
101894,261
101895,162
101896,263
101897,149
101898,169
101899,135
101900,175
101901,130
101902,184
101903,128
101904,195
101905,131
101906,204
101907,135
101908,221
101909,135
101910,229
101911,132
101912,240
101913,131
101914,247
101915,134
101916,254
101917,139
101918,212
101919,146
101920,211
101921,155
101922,211
101923,164
101924,211
101925,173
101926,200
101927,179
101928,204
101929,180
101930,209
101931,184
101932,215
101933,180
101934,219
101935,179
101936,179
101937,144
101938,185
101939,141
101940,192
101941,141
101942,197
101943,147
101944,191
101945,147
101946,184
101947,147
101948,224
101949,149
101950,230
101951,144
101952,239
101953,144
101954,243
101955,148
101956,239
101957,150
101958,231
101959,150
101960,188
101961,193
101962,196
101963,191
101964,203
101965,190
101966,208
101967,193
101968,214
101969,190
101970,221
101971,193
101972,229
101973,196
101974,221
101975,204
101976,214
101977,205
101978,208
101979,207
101980,202
101981,206
101982,195
101983,202
101984,191
101985,194
101986,204
101987,194
101988,208
101989,196
101990,214
101991,196
101992,225
101993,196
101994,213
101995,200
101996,208
101997,199
101998,202
101999,199
102000,124
102001,71
102002,122
102003,86
102004,123
102005,102
102006,124
102007,117
102008,127
102009,134
102010,134
102011,149
102012,143
102013,161
102014,154
102015,172
102016,168
102017,176
102018,186
102019,175
102020,203
102021,170
102022,218
102023,161
102024,231
102025,148
102026,240
102027,135
102028,245
102029,119
102030,251
102031,101
102032,253
102033,83
102034,129
102035,59
102036,138
102037,51
102038,149
102039,50
102040,159
102041,52
102042,170
102043,57
102044,190
102045,60
102046,201
102047,56
102048,216
102049,57
102050,228
102051,61
102052,237
102053,69
102054,176
102055,72
102056,173
102057,82
102058,173
102059,92
102060,171
102061,104
102062,159
102063,110
102064,165
102065,112
102066,171
102067,115
102068,178
102069,113
102070,184
102071,113
102072,140
102073,69
102074,147
102075,65
102076,155
102077,66
102078,162
102079,73
102080,154
102081,74
102082,146
102083,73
102084,196
102085,76
102086,205
102087,72
102088,212
102089,74
102090,219
102091,77
102092,212
102093,80
102094,202
102095,79
102096,147
102097,130
102098,155
102099,127
102100,164
102101,123
102102,170
102103,126
102104,178
102105,126
102106,188
102107,130
102108,199
102109,136
102110,187
102111,142
102112,177
102113,146
102114,168
102115,145
102116,162
102117,144
102118,154
102119,139
102120,152
102121,129
102122,164
102123,130
102124,170
102125,132
102126,177
102127,132
102128,195
102129,135
102130,176
102131,137
102132,169
102133,136
102134,163
102135,136
102136,165
102137,112
102138,165
102139,128
102140,167
102141,143
102142,170
102143,160
102144,175
102145,176
102146,184
102147,188
102148,196
102149,199
102150,208
102151,207
102152,223
102153,212
102154,238
102155,209
102156,254
102157,201
102158,264
102159,191
102160,277
102161,177
102162,282
102163,163
102164,285
102165,148
102166,288
102167,133
102168,290
102169,114
102170,176
102171,98
102172,185
102173,90
102174,195
102175,90
102176,207
102177,91
102178,217
102179,96
102180,238
102181,96
102182,248
102183,92
102184,260
102185,92
102186,270
102187,94
102188,278
102189,102
102190,226
102191,109
102192,226
102193,120
102194,226
102195,129
102196,225
102197,141
102198,212
102199,147
102200,219
102201,150
102202,225
102203,153
102204,231
102205,149
102206,237
102207,148
102208,188
102209,109
102210,196
102211,107
102212,203
102213,106
102214,210
102215,111
102216,202
102217,113
102218,196
102219,114
102220,242
102221,113
102222,249
102223,109
102224,257
102225,109
102226,264
102227,113
102228,258
102229,116
102230,250
102231,116
102232,200
102233,168
102234,209
102235,163
102236,219
102237,161
102238,225
102239,165
102240,230
102241,162
102242,238
102243,165
102244,247
102245,169
102246,240
102247,178
102248,230
102249,182
102250,224
102251,182
102252,216
102253,181
102254,209
102255,177
102256,204
102257,168
102258,218
102259,167
102260,224
102261,169
102262,230
102263,167
102264,244
102265,169
102266,231
102267,173
102268,224
102269,174
102270,218
102271,173
102272,1038
102273,989
102274,1031
102275,1087
102276,1034
102277,1189
102278,1052
102279,1289
102280,1087
102281,1385
102282,1137
102283,1462
102284,1197
102285,1542
102286,1276
102287,1598
102288,1375
102289,1625
102290,1461
102291,1598
102292,1564
102293,1554
102294,1636
102295,1495
102296,1708
102297,1424
102298,1748
102299,1325
102300,1779
102301,1231
102302,1800
102303,1134
102304,1805
102305,1014
102306,1103
102307,915
102308,1151
102309,868
102310,1222
102311,869
102312,1282
102313,874
102314,1343
102315,904
102316,1473
102317,913
102318,1539
102319,886
102320,1616
102321,886
102322,1682
102323,904
102324,1731
102325,953
102326,1406
102327,990
102328,1402
102329,1056
102330,1401
102331,1117
102332,1392
102333,1191
102334,1316
102335,1232
102336,1348
102337,1245
102338,1383
102339,1259
102340,1426
102341,1255
102342,1460
102343,1241
102344,1165
102345,985
102346,1210
102347,960
102348,1258
102349,962
102350,1299
102351,999
102352,1252
102353,1009
102354,1204
102355,999
102356,1506
102357,1014
102358,1547
102359,984
102360,1598
102361,987
102362,1643
102363,1020
102364,1600
102365,1027
102366,1546
102367,1029
102368,1232
102369,1356
102370,1289
102371,1328
102372,1341
102373,1317
102374,1394
102375,1339
102376,1420
102377,1324
102378,1477
102379,1340
102380,1540
102381,1371
102382,1486
102383,1420
102384,1425
102385,1446
102386,1378
102387,1442
102388,1337
102389,1434
102390,1287
102391,1413
102392,1252
102393,1352
102394,1341
102395,1346
102396,1388
102397,1355
102398,1416
102399,1363
102400,1516
102401,1370
102402,1423
102403,1391
102404,1389
102405,1393
102406,1338
102407,1384
102408,776
102409,894
102410,775
102411,963
102412,776
102413,1035
102414,790
102415,1109
102416,807
102417,1171
102418,847
102419,1226
102420,892
102421,1280
102422,943
102423,1323
102424,1013
102425,1344
102426,1077
102427,1334
102428,1145
102429,1297
102430,1202
102431,1254
102432,1245
102433,1202
102434,1283
102435,1134
102436,1303
102437,1072
102438,1314
102439,1005
102440,1324
102441,926
102442,827
102443,841
102444,858
102445,816
102446,907
102447,806
102448,956
102449,813
102450,1008
102451,841
102452,1088
102453,844
102454,1135
102455,827
102456,1189
102457,822
102458,1238
102459,838
102460,1268
102461,870
102462,1037
102463,896
102464,1035
102465,940
102466,1037
102467,986
102468,1031
102469,1028
102470,972
102471,1062
102472,999
102473,1077
102474,1026
102475,1080
102476,1058
102477,1080
102478,1082
102479,1072
102480,869
102481,886
102482,902
102483,877
102484,943
102485,875
102486,969
102487,903
102488,935
102489,912
102490,897
102491,907
102492,1113
102493,918
102494,1146
102495,892
102496,1187
102497,894
102498,1209
102499,920
102500,1181
102501,926
102502,1149
102503,927
102504,915
102505,1155
102506,959
102507,1133
102508,994
102509,1127
102510,1028
102511,1133
102512,1049
102513,1132
102514,1096
102515,1144
102516,1130
102517,1162
102518,1090
102519,1197
102520,1048
102521,1222
102522,1017
102523,1218
102524,988
102525,1209
102526,952
102527,1188
102528,930
102529,1151
102530,1002
102531,1153
102532,1021
102533,1161
102534,1052
102535,1153
102536,1114
102537,1160
102538,1052
102539,1177
102540,1018
102541,1183
102542,994
102543,1175
102544,657
102545,784
102546,649
102547,888
102548,660
102549,984
102550,669
102551,1080
102552,702
102553,1179
102554,754
102555,1268
102556,828
102557,1337
102558,901
102559,1392
102560,994
102561,1411
102562,1090
102563,1410
102564,1176
102565,1357
102566,1267
102567,1296
102568,1331
102569,1217
102570,1382
102571,1126
102572,1418
102573,1029
102574,1436
102575,929
102576,1438
102577,829
102578,719
102579,702
102580,768
102581,660
102582,832
102583,654
102584,902
102585,673
102586,956
102587,701
102588,1089
102589,700
102590,1169
102591,678
102592,1244
102593,673
102594,1304
102595,692
102596,1350
102597,739
102598,1023
102599,778
102600,1016
102601,858
102602,1017
102603,916
102604,1006
102605,980
102606,933
102607,1026
102608,966
102609,1036
102610,1006
102611,1052
102612,1051
102613,1041
102614,1089
102615,1032
102616,782
102617,777
102618,837
102619,751
102620,881
102621,760
102622,922
102623,797
102624,870
102625,805
102626,834
102627,797
102628,1123
102629,807
102630,1174
102631,778
102632,1223
102633,774
102634,1278
102635,802
102636,1224
102637,828
102638,1175
102639,825
102640,855
102641,1139
102642,912
102643,1121
102644,968
102645,1101
102646,1001
102647,1126
102648,1043
102649,1124
102650,1100
102651,1134
102652,1162
102653,1166
102654,1101
102655,1222
102656,1044
102657,1236
102658,1003
102659,1235
102660,961
102661,1233
102662,910
102663,1201
102664,875
102665,1148
102666,965
102667,1148
102668,1007
102669,1150
102670,1038
102671,1153
102672,1137
102673,1165
102674,1038
102675,1191
102676,1004
102677,1187
102678,959
102679,1179
102680,272
102681,76
102682,271
102683,90
102684,273
102685,105
102686,275
102687,117
102688,279
102689,131
102690,287
102691,142
102692,295
102693,152
102694,306
102695,160
102696,318
102697,162
102698,332
102699,161
102700,343
102701,155
102702,354
102703,146
102704,364
102705,136
102706,370
102707,124
102708,373
102709,110
102710,376
102711,96
102712,376
102713,81
102714,279
102715,68
102716,287
102717,63
102718,296
102719,61
102720,305
102721,63
102722,316
102723,67
102724,331
102725,67
102726,340
102727,64
102728,351
102729,64
102730,360
102731,65
102732,365
102733,72
102734,322
102735,79
102736,322
102737,87
102738,321
102739,95
102740,321
102741,104
102742,310
102743,111
102744,314
102745,113
102746,321
102747,115
102748,325
102749,112
102750,330
102751,111
102752,289
102753,77
102754,295
102755,75
102756,303
102757,74
102758,308
102759,80
102760,302
102761,81
102762,295
102763,81
102764,337
102765,82
102766,341
102767,77
102768,350
102769,77
102770,356
102771,80
102772,350
102773,82
102774,342
102775,82
102776,300
102777,126
102778,307
102779,124
102780,314
102781,122
102782,319
102783,124
102784,325
102785,123
102786,332
102787,125
102788,340
102789,129
102790,332
102791,135
102792,325
102793,139
102794,318
102795,139
102796,314
102797,138
102798,307
102799,135
102800,303
102801,128
102802,314
102803,126
102804,319
102805,128
102806,325
102807,127
102808,337
102809,129
102810,325
102811,131
102812,319
102813,132
102814,313
102815,131
102816,420
102817,455
102818,428
102819,490
102820,432
102821,521
102822,446
102823,557
102824,462
102825,586
102826,488
102827,612
102828,515
102829,629
102830,548
102831,641
102832,579
102833,643
102834,608
102835,633
102836,632
102837,612
102838,654
102839,585
102840,671
102841,558
102842,678
102843,523
102844,682
102845,489
102846,681
102847,455
102848,678
102849,421
102850,432
102851,429
102852,446
102853,412
102854,469
102855,405
102856,495
102857,404
102858,519
102859,411
102860,560
102861,402
102862,582
102863,389
102864,604
102865,383
102866,628
102867,382
102868,645
102869,395
102870,542
102871,431
102872,545
102873,457
102874,550
102875,479
102876,554
102877,502
102878,530
102879,521
102880,542
102881,524
102882,559
102883,526
102884,571
102885,520
102886,584
102887,514
102888,465
102889,450
102890,476
102891,438
102892,493
102893,437
102894,510
102895,445
102896,496
102897,453
102898,476
102899,454
102900,581
102901,434
102902,592
102903,419
102904,609
102905,417
102906,623
102907,422
102908,613
102909,430
102910,598
102911,435
102912,516
102913,565
102914,531
102915,559
102916,550
102917,551
102918,563
102919,552
102920,576
102921,547
102922,598
102923,547
102924,615
102925,550
102926,603
102927,571
102928,584
102929,583
102930,569
102931,586
102932,554
102933,587
102934,536
102935,581
102936,524
102937,567
102938,552
102939,562
102940,564
102941,561
102942,580
102943,555
102944,609
102945,552
102946,579
102947,567
102948,567
102949,571
102950,554
102951,570
102952,1757
102953,369
102954,1760
102955,394
102956,1765
102957,426
102958,1768
102959,450
102960,1783
102961,476
102962,1798
102963,496
102964,1818
102965,515
102966,1842
102967,532
102968,1869
102969,533
102970,1894
102971,528
102972,1914
102973,515
102974,1934
102975,492
102976,1951
102977,470
102978,1960
102979,445
102980,1965
102981,417
102982,1969
102983,390
102984,1971
102985,361
102986,1777
102987,343
102988,1791
102989,333
102990,1808
102991,328
102992,1828
102993,330
102994,1846
102995,339
102996,1881
102997,339
102998,1898
102999,328
103000,1918
103001,327
103002,1936
103003,332
103004,1949
103005,343
103006,1864
103007,361
103008,1865
103009,379
103010,1866
103011,398
103012,1864
103013,416
103014,1844
103015,427
103016,1853
103017,432
103018,1866
103019,435
103020,1876
103021,431
103022,1884
103023,428
103024,1800
103025,364
103026,1810
103027,357
103028,1824
103029,357
103030,1837
103031,366
103032,1823
103033,370
103034,1810
103035,368
103036,1891
103037,365
103038,1903
103039,356
103040,1916
103041,357
103042,1928
103043,361
103044,1918
103045,367
103046,1904
103047,368
103048,1823
103049,464
103050,1840
103051,455
103052,1854
103053,453
103054,1865
103055,456
103056,1877
103057,451
103058,1890
103059,456
103060,1906
103061,460
103062,1892
103063,478
103064,1879
103065,485
103066,1865
103067,483
103068,1853
103069,485
103070,1840
103071,476
103072,1830
103073,466
103074,1855
103075,462
103076,1862
103077,461
103078,1875
103079,462
103080,1899
103081,462
103082,1877
103083,470
103084,1865
103085,471
103086,1857
103087,470
103088,113
103089,151
103090,114
103091,168
103092,116
103093,187
103094,119
103095,204
103096,126
103097,221
103098,136
103099,234
103100,149
103101,246
103102,163
103103,256
103104,179
103105,259
103106,195
103107,256
103108,211
103109,246
103110,224
103111,235
103112,236
103113,221
103114,242
103115,204
103116,246
103117,187
103118,247
103119,168
103120,247
103121,149
103122,123
103123,139
103124,131
103125,130
103126,142
103127,128
103128,155
103129,130
103130,165
103131,135
103132,188
103133,136
103134,201
103135,130
103136,212
103137,128
103138,224
103139,130
103140,233
103141,138
103142,177
103143,148
103144,177
103145,161
103146,176
103147,173
103148,177
103149,187
103150,163
103151,193
103152,170
103153,195
103154,177
103155,197
103156,184
103157,196
103158,190
103159,192
103160,136
103161,149
103162,144
103163,145
103164,152
103165,146
103166,160
103167,152
103168,151
103169,154
103170,143
103171,155
103172,195
103173,153
103174,203
103175,146
103176,212
103177,146
103178,220
103179,149
103180,211
103181,153
103182,203
103183,154
103184,151
103185,216
103186,161
103187,211
103188,170
103189,209
103190,178
103191,210
103192,183
103193,209
103194,194
103195,212
103196,205
103197,214
103198,196
103199,225
103200,185
103201,230
103202,178
103203,229
103204,171
103205,229
103206,160
103207,225
103208,155
103209,215
103210,170
103211,215
103212,178
103213,215
103214,184
103215,213
103216,200
103217,216
103218,184
103219,219
103220,178
103221,221
103222,172
103223,220
103224,102
103225,173
103226,105
103227,193
103228,108
103229,212
103230,112
103231,232
103232,119
103233,250
103234,132
103235,265
103236,147
103237,278
103238,163
103239,289
103240,181
103241,290
103242,200
103243,289
103244,215
103245,277
103246,230
103247,263
103248,240
103249,247
103250,247
103251,229
103252,250
103253,210
103254,253
103255,188
103256,252
103257,169
103258,114
103259,159
103260,125
103261,150
103262,139
103263,147
103264,152
103265,149
103266,163
103267,155
103268,190
103269,153
103270,201
103271,147
103272,216
103273,145
103274,229
103275,148
103276,239
103277,156
103278,177
103279,167
103280,177
103281,181
103282,179
103283,194
103284,179
103285,206
103286,163
103287,217
103288,171
103289,219
103290,177
103291,221
103292,186
103293,219
103294,193
103295,218
103296,129
103297,170
103298,139
103299,165
103300,148
103301,165
103302,156
103303,172
103304,148
103305,175
103306,137
103307,174
103308,196
103309,171
103310,206
103311,165
103312,216
103313,163
103314,222
103315,169
103316,216
103317,172
103318,206
103319,173
103320,148
103321,242
103322,160
103323,238
103324,171
103325,234
103326,178
103327,237
103328,186
103329,234
103330,198
103331,236
103332,208
103333,240
103334,198
103335,251
103336,188
103337,256
103338,179
103339,258
103340,171
103341,258
103342,161
103343,252
103344,155
103345,241
103346,172
103347,241
103348,180
103349,242
103350,188
103351,241
103352,205
103353,242
103354,188
103355,245
103356,180
103357,247
103358,171
103359,247
103360,585
103361,580
103362,588
103363,626
103364,597
103365,675
103366,605
103367,722
103368,628
103369,765
103370,653
103371,805
103372,690
103373,839
103374,729
103375,866
103376,772
103377,873
103378,814
103379,863
103380,856
103381,842
103382,893
103383,804
103384,920
103385,768
103386,937
103387,720
103388,947
103389,673
103390,951
103391,621
103392,957
103393,575
103394,612
103395,545
103396,637
103397,521
103398,670
103399,516
103400,704
103401,522
103402,735
103403,529
103404,793
103405,531
103406,830
103407,515
103408,861
103409,509
103410,892
103411,517
103412,916
103413,536
103414,763
103415,571
103416,766
103417,605
103418,765
103419,630
103420,762
103421,663
103422,730
103423,689
103424,744
103425,695
103426,767
103427,698
103428,787
103429,693
103430,803
103431,688
103432,652
103433,573
103434,672
103435,563
103436,695
103437,563
103438,717
103439,579
103440,696
103441,583
103442,671
103443,583
103444,815
103445,576
103446,837
103447,559
103448,862
103449,560
103450,883
103451,575
103452,861
103453,581
103454,837
103455,584
103456,694
103457,749
103458,723
103459,736
103460,745
103461,732
103462,766
103463,741
103464,785
103465,735
103466,816
103467,738
103468,845
103469,747
103470,817
103471,773
103472,790
103473,789
103474,765
103475,791
103476,745
103477,787
103478,721
103479,778
103480,707
103481,748
103482,748
103483,748
103484,769
103485,751
103486,788
103487,747
103488,831
103489,749
103490,785
103491,766
103492,769
103493,769
103494,746
103495,765
103496,924
103497,382
103498,923
103499,395
103500,926
103501,408
103502,929
103503,423
103504,934
103505,436
103506,943
103507,446
103508,954
103509,455
103510,963
103511,463
103512,976
103513,465
103514,989
103515,461
103516,999
103517,455
103518,1009
103519,446
103520,1017
103521,434
103522,1023
103523,422
103524,1024
103525,408
103526,1026
103527,393
103528,1026
103529,382
103530,931
103531,374
103532,938
103533,366
103534,946
103535,365
103536,957
103537,367
103538,966
103539,370
103540,983
103541,370
103542,991
103543,366
103544,1001
103545,363
103546,1010
103547,366
103548,1017
103549,371
103550,974
103551,381
103552,975
103553,390
103554,975
103555,399
103556,975
103557,408
103558,964
103559,413
103560,969
103561,415
103562,975
103563,418
103564,980
103565,415
103566,984
103567,414
103568,942
103569,381
103570,948
103571,378
103572,955
103573,378
103574,961
103575,383
103576,955
103577,383
103578,947
103579,383
103580,987
103581,383
103582,993
103583,378
103584,1001
103585,378
103586,1006
103587,380
103588,1002
103589,383
103590,995
103591,384
103592,955
103593,430
103594,962
103595,427
103596,969
103597,427
103598,975
103599,428
103600,980
103601,426
103602,987
103603,427
103604,995
103605,429
103606,988
103607,437
103608,981
